epoch,batch,total_loss,box_loss,cls_loss,dfl_loss
9,30,5.293825,1.472144,2.293043,1.528639
9,40,5.104725,1.405483,2.178868,1.520373
9,50,4.951262,1.391749,2.049212,1.510300
9,60,5.194555,1.526659,2.140106,1.527791
9,70,5.177933,1.449623,2.255482,1.472829
9,80,5.612421,1.423858,2.601407,1.587156
9,90,5.781524,1.534960,2.597197,1.649367
9,100,5.509285,1.548429,2.359654,1.601203
9,110,5.264843,1.451721,2.275100,1.538022
9,120,5.402760,1.342811,2.536471,1.523478
9,130,5.097682,1.431578,2.154515,1.511589
9,140,5.508355,1.430297,2.513381,1.564678
9,150,5.208186,1.506046,2.189875,1.512264
9,160,5.451072,1.324576,2.628292,1.498204
9,170,5.119024,1.407741,2.214417,1.496865
9,180,5.056667,1.488799,2.033555,1.534313
9,190,5.209679,1.437899,2.257563,1.514216
9,200,5.470570,1.570544,2.321545,1.578480
9,210,4.918059,1.408894,2.031343,1.477822
9,220,5.537491,1.603371,2.254745,1.679374
9,230,5.076759,1.484810,2.019418,1.572530
9,240,5.544687,1.381495,2.600808,1.562384
9,250,5.511868,1.499599,2.494757,1.517511
9,260,5.248243,1.449618,2.257687,1.540938
9,270,5.323877,1.351189,2.403868,1.568820
9,280,5.120822,1.476742,2.094367,1.549713
9,290,5.399893,1.462884,2.391359,1.545649
9,300,5.368860,1.544018,2.236861,1.587981
9,310,5.325792,1.390241,2.371738,1.563813
9,320,5.227955,1.580212,2.100084,1.547659
9,330,5.400644,1.447255,2.419559,1.533830
9,340,5.331959,1.464126,2.309509,1.558324
9,350,5.079463,1.485894,2.078216,1.515353
9,360,5.557079,1.490274,2.495306,1.571500
9,370,5.231495,1.286543,2.511672,1.433280
9,380,4.927985,1.432030,1.943521,1.552433
9,390,5.254056,1.490106,2.281847,1.482103
9,400,5.376299,1.423384,2.373132,1.579784
9,410,5.508028,1.551827,2.386846,1.569355
9,420,5.298854,1.524579,2.211354,1.562920
9,430,5.254477,1.446778,2.242123,1.565576
9,440,5.580281,1.636520,2.294135,1.649625
9,450,5.159077,1.505915,2.156370,1.496793
9,460,5.289199,1.405814,2.340027,1.543359
9,470,5.543942,1.504022,2.400498,1.639421
9,480,5.613926,1.604909,2.471347,1.537670
9,490,5.327167,1.379419,2.460738,1.487010
9,500,5.219522,1.466288,2.206252,1.546982
9,510,5.416126,1.412381,2.416157,1.587588
9,520,5.816249,1.599512,2.547114,1.669623
9,530,5.231536,1.470122,2.239777,1.521637
9,540,5.365835,1.542375,2.327455,1.496005
9,550,4.968076,1.422581,2.019933,1.525563
9,560,5.583727,1.602458,2.301199,1.680070
9,570,4.987955,1.395334,2.052383,1.540238
9,580,5.029488,1.418576,2.076966,1.533946
9,590,4.702228,1.250158,2.033093,1.418977
9,600,5.427762,1.659390,2.178488,1.589885
9,610,4.948502,1.398970,2.040695,1.508837
9,620,5.485706,1.633770,2.277242,1.574694
9,630,5.318512,1.480699,2.312643,1.525170
9,640,5.346664,1.514256,2.288201,1.544207
9,650,5.549961,1.496830,2.459858,1.593273
9,660,5.225672,1.369945,2.316070,1.539657
9,670,5.188367,1.461754,2.226606,1.500006
9,680,5.631438,1.665912,2.316369,1.649158
9,690,5.430455,1.574450,2.303607,1.552397
9,700,5.179053,1.362440,2.257736,1.558878
9,710,5.194372,1.447005,2.214642,1.532725
9,720,5.320563,1.536500,2.236217,1.547847
9,730,4.806632,1.358510,2.010674,1.437448
9,740,5.133201,1.470942,2.147523,1.514735
9,750,4.731058,1.371790,1.934528,1.424739
9,760,5.292114,1.455771,2.294351,1.541991
9,770,5.548937,1.612221,2.307493,1.629223
9,780,5.187357,1.501713,2.165668,1.519977
9,790,5.248131,1.482014,2.240673,1.525443
9,800,5.512771,1.464115,2.493938,1.554718
9,810,5.018453,1.467403,2.020213,1.530836
9,820,5.080787,1.432578,2.192779,1.455430
9,830,5.116179,1.436367,2.173996,1.505816
9,840,5.205404,1.481400,2.176667,1.547337
9,850,4.876713,1.322227,2.194826,1.359661
9,860,5.499950,1.577965,2.361912,1.560073
9,870,5.367419,1.416739,2.418454,1.532226
9,880,5.446154,1.544789,2.365885,1.535480
9,890,5.169393,1.428926,2.207201,1.533267
9,900,5.802084,1.489633,2.688118,1.624333
9,910,5.152754,1.408114,2.287207,1.457433
9,920,5.438417,1.487256,2.380233,1.570927
9,930,5.282843,1.495273,2.284378,1.503192
9,940,5.425426,1.559024,2.315180,1.551221
9,950,5.085407,1.490479,2.047169,1.547759
9,960,5.574783,1.539654,2.458934,1.576196
9,970,5.060688,1.430764,2.135511,1.494413
9,980,5.096902,1.460490,2.155148,1.481264
9,990,5.134789,1.387205,2.273826,1.473758
9,1000,5.332485,1.456853,2.305742,1.569890
9,1010,4.901883,1.408648,2.024653,1.468582
9,1020,5.339445,1.462408,2.261973,1.615064
9,1030,5.162780,1.217223,2.435831,1.509727
9,1040,5.366713,1.485855,2.353972,1.526886
9,1050,5.463005,1.504037,2.380348,1.578620
9,1060,5.279558,1.548111,2.142522,1.588925
9,1070,5.249805,1.374715,2.381273,1.493818
9,1080,5.594560,1.545010,2.399481,1.650069
9,1090,4.805013,1.387939,1.938841,1.478233
9,1100,5.349965,1.405274,2.385453,1.559237
9,1110,5.416646,1.498984,2.393736,1.523926
9,1120,5.862641,1.650479,2.559654,1.652508
9,1130,4.908210,1.306178,2.151057,1.450975
9,1140,5.430457,1.503383,2.301838,1.625237
9,1150,5.074250,1.400196,2.150426,1.523628
9,1160,5.060233,1.342453,2.193015,1.524765
9,1170,5.748807,1.617694,2.536357,1.594756
9,1180,5.400862,1.465956,2.448716,1.486189
9,1190,5.433111,1.389697,2.488809,1.554605
9,1200,5.254569,1.407408,2.341321,1.505841
9,1210,5.053411,1.435790,2.102388,1.515233
9,1220,5.563207,1.415906,2.588819,1.558482
9,1230,5.329465,1.523308,2.273565,1.532592
9,1240,5.567349,1.539036,2.457145,1.571169
9,1250,5.417939,1.450735,2.453365,1.513839
9,1260,4.686707,1.361296,1.876402,1.449008
9,1270,5.070688,1.361252,2.187519,1.521917
9,1280,5.436510,1.589886,2.211231,1.635393
9,1290,4.900010,1.352049,2.096875,1.451085
9,1300,5.401947,1.702981,2.121062,1.577904
9,1310,5.287178,1.512257,2.211869,1.563052
9,1320,5.289136,1.493413,2.222507,1.573216
9,1330,5.400794,1.542456,2.288944,1.569395
9,1340,5.186865,1.593137,2.091797,1.501932
9,1350,5.403937,1.429051,2.305713,1.669173
9,1360,5.325648,1.459620,2.353133,1.512895
9,1370,5.336764,1.575132,2.272767,1.488865
9,1380,5.416622,1.510797,2.296527,1.609298
9,1390,6.132674,1.741097,2.629373,1.762203
9,1400,5.336953,1.445519,2.300695,1.590739
9,1410,5.170552,1.522382,2.149197,1.498973
9,1420,5.382416,1.421004,2.362442,1.598969
9,1430,5.621482,1.421000,2.572409,1.628073
9,1440,5.135183,1.300893,2.357565,1.476725
9,1450,5.383907,1.464275,2.327298,1.592335
9,1460,5.097634,1.471463,2.084020,1.542152
9,1470,5.872033,1.521652,2.744623,1.605757
9,1480,4.845915,1.421862,1.958757,1.465296
9,1490,5.042945,1.342404,2.202051,1.498491
9,1500,5.632611,1.522976,2.501278,1.608357
9,1510,5.305868,1.496337,2.237520,1.572010
9,1520,5.018121,1.456543,2.096374,1.465205
9,1530,4.995167,1.385158,2.137084,1.472924
9,1540,5.151676,1.422379,2.283110,1.446188
9,1550,5.333472,1.571717,2.214731,1.547024
9,1560,5.349917,1.541166,2.302919,1.505832
9,1570,5.309189,1.541488,2.216585,1.551116
9,1580,5.232494,1.586218,2.159162,1.487114
9,1590,5.241814,1.458368,2.251347,1.532100
9,1600,5.594298,1.570513,2.427391,1.596395
9,1610,5.142547,1.323543,2.281183,1.537821
9,1620,5.184700,1.475596,2.181188,1.527915
9,1630,5.268894,1.550381,2.199860,1.518654
9,1640,5.732272,1.578479,2.513084,1.640710
9,1650,5.330883,1.529606,2.253329,1.547949
9,1660,5.354210,1.462591,2.395950,1.495669
9,1670,5.722207,1.644523,2.476883,1.600801
9,1680,5.155390,1.451198,2.211334,1.492858
9,1690,5.319447,1.492657,2.269778,1.557012
9,1700,5.509698,1.511493,2.370410,1.627795
9,1710,5.352084,1.480718,2.272771,1.598595
9,1720,4.965481,1.442232,2.014299,1.508950
9,1730,5.270990,1.430727,2.324236,1.516028
9,1740,5.134828,1.395803,2.233346,1.505678
9,1750,5.257819,1.489375,2.197260,1.571184
9,1760,4.977078,1.404486,2.083049,1.489544
9,1770,5.252542,1.378977,2.318570,1.554994
9,1780,5.005494,1.552096,1.950985,1.502413
9,1790,5.406705,1.494702,2.340722,1.571281
9,1800,5.387303,1.525290,2.240688,1.621325
9,1810,5.295997,1.521315,2.302230,1.472451
9,1820,5.093636,1.447996,2.114983,1.530658
9,1830,4.852156,1.377355,2.045101,1.429700
9,1840,5.085078,1.365778,2.147576,1.571723
9,1850,4.716341,1.411456,1.841743,1.463142
9,1860,5.277157,1.434644,2.290159,1.552354
9,1870,5.687688,1.702928,2.408709,1.576051
9,1880,5.214917,1.544072,2.144763,1.526081
9,1890,5.396160,1.506786,2.296018,1.593356
9,1900,5.598805,1.481083,2.537754,1.579968
9,1910,5.276596,1.452742,2.278172,1.545682
9,1920,5.320214,1.560086,2.179615,1.580513
9,1930,5.268576,1.503729,2.185631,1.579215
9,1940,4.969048,1.299936,2.214581,1.454531
9,1950,4.996699,1.493192,1.980648,1.522859
9,1960,5.199326,1.387039,2.275635,1.536651
9,1970,5.431531,1.446323,2.396821,1.588387
9,1980,5.389754,1.642049,2.257418,1.490287
9,1990,5.430758,1.622809,2.204273,1.603677
9,2000,5.217540,1.408448,2.280089,1.529003
9,2010,5.139714,1.425091,2.233687,1.480936
9,2020,5.143292,1.454296,2.178526,1.510470
9,2030,5.107507,1.352368,2.196155,1.558985
9,2040,5.165585,1.503348,2.093571,1.568666
9,2050,5.545058,1.482833,2.576958,1.485267
9,2060,5.313498,1.599681,2.177451,1.536367
9,2070,5.336710,1.501927,2.213605,1.621178
9,2080,5.435246,1.507528,2.372937,1.554781
9,2090,5.466681,1.526202,2.369844,1.570636
9,2100,5.108886,1.512509,2.137716,1.458661
9,2110,4.993038,1.364031,2.136935,1.492073
9,2120,5.177099,1.499115,2.121512,1.556472
9,2130,5.451029,1.525231,2.388013,1.537785
9,2140,5.350811,1.414888,2.353727,1.582195
9,2150,4.887269,1.258756,2.201890,1.426622
9,2160,5.218001,1.407587,2.278478,1.531936
9,2170,5.347488,1.501142,2.264889,1.581457
9,2180,5.521686,1.521079,2.373353,1.627254
9,2190,4.758576,1.282224,2.036537,1.439815
9,2200,5.159700,1.588134,2.099857,1.471709
9,2210,5.166886,1.350388,2.394645,1.421854
9,2220,5.089768,1.315079,2.322319,1.452370
9,2230,5.665133,1.668072,2.351780,1.645281
9,2240,5.552237,1.572775,2.343357,1.636104
9,2250,5.724392,1.572422,2.466758,1.685212
9,2260,5.541520,1.536418,2.373219,1.631883
9,2270,5.219351,1.628689,1.995128,1.595534
9,2280,5.355350,1.504722,2.254330,1.596299
9,2290,5.580838,1.370149,2.722138,1.488551
9,2300,5.272879,1.660774,2.080232,1.531872
9,2310,5.002881,1.422831,2.036082,1.543968
9,2320,5.420345,1.608659,2.283633,1.528054
9,2330,5.574377,1.508138,2.385272,1.680967
9,2340,5.576798,1.540940,2.414338,1.621521
9,2350,5.145933,1.439779,2.226998,1.479155
9,2360,5.211929,1.543860,2.185246,1.482823
9,2370,5.318626,1.363506,2.434120,1.521000
9,2380,5.592474,1.634856,2.373148,1.584469
9,2390,5.409399,1.680350,2.149510,1.579539
9,2400,5.216892,1.467300,2.262457,1.487135
9,2410,5.496084,1.570608,2.291291,1.634185
9,2420,5.239056,1.400147,2.305277,1.533632
9,2430,5.228456,1.452755,2.235296,1.540406
9,2440,5.219526,1.365456,2.393601,1.460469
9,2450,5.320615,1.546287,2.236398,1.537931
9,2460,4.924510,1.410488,2.032869,1.481154
9,2470,5.289679,1.447843,2.226593,1.615242
9,2480,5.020457,1.474520,2.078156,1.467780
9,2490,5.519764,1.613666,2.271094,1.635004
9,2500,5.047618,1.469378,2.109360,1.468880
9,2510,5.679752,1.603133,2.490786,1.585832
9,2520,5.168769,1.355554,2.284706,1.528508
9,2530,4.945314,1.414708,2.099398,1.431208
9,2540,5.330971,1.421258,2.357411,1.552302
9,2550,5.552763,1.516281,2.492184,1.544298
9,2560,5.263400,1.498055,2.224818,1.540527
9,2570,5.201343,1.436767,2.238371,1.526205
9,2580,5.399917,1.517134,2.359238,1.523545
9,2590,4.932132,1.421260,2.034083,1.476788
9,2600,4.863793,1.407295,1.919976,1.536522
9,2610,5.288804,1.491817,2.299124,1.497862
9,2620,5.794096,1.570584,2.535955,1.687557
9,2630,5.329909,1.461138,2.292805,1.575966
9,2640,4.773318,1.205056,2.155232,1.413031
9,2650,5.673044,1.634137,2.339936,1.698971
9,2660,4.852618,1.364015,2.013084,1.475519
9,2670,5.202754,1.518325,2.209387,1.475042
9,2680,5.598889,1.558986,2.461654,1.578249
9,2690,5.599199,1.484240,2.476645,1.638315
9,2700,5.237626,1.540539,2.193071,1.504015
9,2710,5.203009,1.476254,2.238771,1.487984
9,2720,4.966354,1.491396,2.019569,1.455389
9,2730,5.000336,1.338594,2.182261,1.479481
9,2740,5.303774,1.364179,2.395300,1.544295
9,2750,5.376057,1.510718,2.285805,1.579534
9,2760,5.080860,1.472305,2.102187,1.506369
9,2770,5.109133,1.370591,2.202570,1.535973
9,2780,5.035460,1.333685,2.234287,1.467489
9,2790,5.526912,1.482632,2.477110,1.567170
9,2800,5.061192,1.539670,1.971223,1.550300
9,2810,4.812619,1.394351,2.007976,1.410292
9,2820,5.434647,1.658772,2.178079,1.597796
9,2830,5.655644,1.642312,2.445670,1.567662
9,2840,5.640829,1.620726,2.360708,1.659395
9,2850,5.313244,1.518480,2.263961,1.530804
9,2860,4.975955,1.483679,2.011813,1.480463
9,2870,5.001712,1.450322,2.077719,1.473671
9,2880,5.411870,1.384824,2.476099,1.550947
9,2890,5.381944,1.575037,2.263107,1.543800
9,2900,5.103076,1.429056,2.183743,1.490276
9,2910,5.850774,1.593221,2.661505,1.596047
9,2920,5.308656,1.544807,2.150496,1.613353
9,2930,5.491829,1.523001,2.400593,1.568234
9,2940,5.430731,1.534876,2.363881,1.531973
9,2950,4.644180,1.324069,1.901936,1.418175
9,2960,5.417066,1.409516,2.465361,1.542189
9,2970,4.986728,1.496547,2.015052,1.475130
9,2980,5.768996,1.729484,2.349536,1.689975
9,2990,5.335136,1.472880,2.303792,1.558465
9,3000,5.340300,1.458240,2.377182,1.504878
9,3010,5.419977,1.418462,2.466259,1.535256
9,3020,5.137138,1.479621,2.158489,1.499028
9,3030,5.340919,1.511582,2.274314,1.555023
9,3040,5.267057,1.432591,2.343716,1.490751
9,3050,5.263032,1.413386,2.345381,1.504266
9,3060,5.548218,1.577634,2.414955,1.555630
9,3070,5.020316,1.473446,2.045586,1.501284
9,3080,5.359334,1.616458,2.178326,1.564550
9,3090,5.359903,1.556499,2.242532,1.560872
9,3100,5.318228,1.557156,2.211958,1.549114
9,3110,5.191171,1.380124,2.276370,1.534677
9,3120,5.112792,1.344745,2.265384,1.502663
10,0,4.864993,1.373077,2.028150,1.463766
10,10,5.765454,1.654307,2.430284,1.680863
10,20,5.131554,1.526585,2.098816,1.506153
10,30,5.262705,1.478503,2.280221,1.503981
10,40,4.926621,1.231133,2.250197,1.445291
10,50,5.113628,1.390361,2.207351,1.515917
10,60,5.034955,1.378570,2.142907,1.513478
10,70,5.253565,1.409553,2.302163,1.541849
10,80,5.294544,1.501684,2.262699,1.530162
10,90,5.458652,1.488346,2.415545,1.554762
10,100,4.671863,1.412842,1.819474,1.439546
10,110,4.814181,1.381472,1.933806,1.498903
10,120,5.032222,1.407191,2.120756,1.504274
10,130,5.679756,1.555112,2.440720,1.683924
10,140,5.245317,1.612683,2.067767,1.564866
10,150,5.209652,1.352271,2.359102,1.498279
10,160,5.249907,1.489604,2.258778,1.501524
10,170,5.461816,1.522331,2.486115,1.453369
10,180,5.476207,1.476298,2.384884,1.615026
10,190,4.995731,1.423894,2.082947,1.488889
10,200,5.515217,1.578289,2.384311,1.552618
10,210,5.484432,1.518309,2.349310,1.616813
10,220,5.456178,1.566936,2.268018,1.621224
10,230,4.858206,1.408693,2.001612,1.447901
10,240,5.526943,1.517139,2.436706,1.573098
10,250,5.152576,1.499835,2.140559,1.512182
10,260,4.851274,1.426469,1.935573,1.489231
10,270,5.641723,1.608722,2.454348,1.578653
10,280,5.398520,1.401533,2.496410,1.500578
10,290,5.446269,1.550823,2.264445,1.631002
10,300,4.772398,1.283162,2.052529,1.436708
10,310,5.534711,1.654220,2.287600,1.592891
10,320,5.284034,1.530993,2.257211,1.495829
10,330,5.641706,1.649662,2.350980,1.641064
10,340,4.960579,1.370132,2.156861,1.433586
10,350,5.146604,1.423473,2.219216,1.503915
10,360,4.747682,1.291858,2.028842,1.426982
10,370,5.076452,1.460544,2.112817,1.503090
10,380,5.239896,1.401821,2.307228,1.530847
10,390,5.049557,1.477131,2.090530,1.481897
10,400,5.546739,1.440607,2.500951,1.605181
10,410,5.564412,1.392413,2.574264,1.597735
10,420,5.088827,1.412039,2.117149,1.559639
10,430,4.871342,1.449663,1.975813,1.445866
10,440,4.762868,1.326670,1.983986,1.452211
10,450,5.290480,1.485198,2.318617,1.486665
10,460,5.465087,1.434603,2.494498,1.535986
10,470,5.028950,1.383504,2.129629,1.515817
10,480,5.113677,1.430725,2.162049,1.520903
10,490,5.477877,1.683874,2.222141,1.571862
10,500,4.995003,1.463597,2.056422,1.474985
10,510,5.289962,1.509843,2.225406,1.554714
10,520,5.592223,1.549044,2.410022,1.633158
10,530,5.221421,1.494681,2.168079,1.558661
10,540,5.480459,1.372326,2.647369,1.460763
10,550,5.018884,1.467027,2.057334,1.494523
10,560,5.490778,1.609398,2.321352,1.560028
10,570,5.088178,1.532336,2.053368,1.502474
10,580,5.562370,1.559094,2.400213,1.603063
10,590,4.953722,1.362549,2.060455,1.530719
10,600,5.219428,1.425351,2.275006,1.519070
10,610,5.568618,1.673895,2.308667,1.586056
10,620,4.805694,1.328535,2.036966,1.440192
10,630,5.432930,1.436929,2.416380,1.579621
10,640,5.103872,1.479088,2.118599,1.506185
10,650,5.342845,1.516086,2.296400,1.530358
10,660,5.104349,1.470883,2.140368,1.493098
10,670,5.023509,1.501747,2.002700,1.519062
10,680,5.433521,1.629170,2.201937,1.602414
10,690,4.883184,1.410349,1.932046,1.540789
10,700,5.505582,1.488564,2.399004,1.618013
10,710,5.225558,1.339922,2.326408,1.559227
10,720,4.740888,1.385560,1.922828,1.432500
10,730,5.377535,1.370692,2.491963,1.514880
10,740,4.858384,1.445453,1.998328,1.414602
10,750,5.106391,1.513907,2.049927,1.542558
10,760,5.131933,1.422857,2.220045,1.489032
10,770,5.588758,1.576653,2.450028,1.562077
10,780,5.385468,1.531673,2.256310,1.597486
10,790,5.068225,1.455305,2.038523,1.574397
10,800,5.415306,1.457328,2.328871,1.629107
10,810,5.214111,1.488662,2.236930,1.488519
10,820,5.000830,1.405001,2.125658,1.470171
10,830,5.208583,1.474064,2.201404,1.533115
10,840,5.399340,1.373273,2.482234,1.543833
10,850,5.501339,1.613216,2.293229,1.594894
10,860,5.086486,1.291522,2.327487,1.467477
10,870,5.091580,1.381526,2.206808,1.503245
10,880,5.221387,1.501121,2.132063,1.588202
10,890,5.203310,1.435615,2.227261,1.540434
10,900,5.646359,1.517305,2.541632,1.587422
10,910,5.481030,1.403927,2.504040,1.573064
10,920,5.212118,1.535800,2.227287,1.449031
10,930,5.153904,1.432954,2.211180,1.509771
10,940,5.195408,1.593359,2.058449,1.543601
10,950,4.937947,1.423054,2.043614,1.471280
10,960,5.022950,1.282604,2.320737,1.419609
10,970,5.177526,1.448211,2.237392,1.491923
10,980,5.026827,1.359262,2.187403,1.480163
10,990,5.554765,1.600868,2.453020,1.500877
10,1000,5.018090,1.427395,2.088659,1.502036
10,1010,5.325003,1.508834,2.285206,1.530962
10,1020,5.435450,1.592924,2.254685,1.587841
10,1030,5.635570,1.569761,2.416351,1.649457
10,1040,5.300832,1.419227,2.392612,1.488994
10,1050,5.176534,1.570793,2.075364,1.530377
10,1060,5.448592,1.524375,2.359187,1.565030
10,1070,5.565164,1.531657,2.465423,1.568084
10,1080,5.628968,1.526757,2.483440,1.618771
10,1090,5.216795,1.599175,2.033292,1.584328
10,1100,5.013543,1.378148,2.115468,1.519927
10,1110,5.291980,1.368466,2.407434,1.516079
10,1120,5.707855,1.635459,2.448568,1.623827
10,1130,5.052140,1.420892,2.119865,1.511383
10,1140,4.806650,1.235342,2.074178,1.497130
10,1150,4.922872,1.386472,2.105207,1.431192
10,1160,4.748444,1.379799,1.957073,1.411571
10,1170,5.295326,1.588464,2.171777,1.535085
10,1180,5.002239,1.384716,2.109370,1.508153
10,1190,5.053620,1.421241,2.122637,1.509742
10,1200,4.885121,1.442316,1.986140,1.456666
10,1210,5.050893,1.434555,2.092944,1.523395
10,1220,5.351136,1.411727,2.449401,1.490008
10,1230,5.482185,1.597494,2.308589,1.576102
10,1240,5.317039,1.489520,2.276747,1.550771
10,1250,4.953248,1.382521,2.073459,1.497268
10,1260,5.000525,1.378912,2.147426,1.474187
10,1270,5.224608,1.438027,2.314199,1.472381
10,1280,5.268477,1.443075,2.243526,1.581877
10,1290,5.384452,1.503188,2.307745,1.573519
10,1300,5.256829,1.529555,2.199851,1.527423
10,1310,5.175434,1.502215,2.173534,1.499684
10,1320,5.355760,1.392875,2.376043,1.586842
10,1330,5.295223,1.398215,2.307613,1.589394
10,1340,5.257954,1.428989,2.285455,1.543509
10,1350,5.107243,1.461877,2.145699,1.499666
10,1360,5.005492,1.293386,2.215105,1.497002
10,1370,5.058317,1.342381,2.164910,1.551026
10,1380,5.383483,1.648322,2.145390,1.589772
10,1390,5.456683,1.548533,2.305873,1.602277
10,1400,5.563827,1.717130,2.279779,1.566917
10,1410,4.804632,1.314110,1.976223,1.514298
10,1420,5.652198,1.575759,2.483414,1.593024
10,1430,4.891129,1.344018,2.075267,1.471843
10,1440,4.787943,1.305929,2.127119,1.354895
10,1450,5.426674,1.601866,2.222349,1.602458
10,1460,5.266044,1.447564,2.291940,1.526539
10,1470,5.300536,1.475202,2.335799,1.489536
10,1480,4.963815,1.408836,2.082707,1.472271
10,1490,4.878495,1.320119,2.097723,1.460653
10,1500,4.890269,1.453297,1.986708,1.450264
10,1510,4.849683,1.272446,2.103624,1.473614
10,1520,5.488675,1.592704,2.370511,1.525460
10,1530,5.602842,1.536724,2.472451,1.593667
10,1540,4.807181,1.481682,1.817468,1.508030
10,1550,4.924305,1.425521,1.947123,1.551661
10,1560,6.302618,1.819204,2.729388,1.754026
10,1570,5.264859,1.565966,2.138252,1.560641
10,1580,5.276058,1.540459,2.201369,1.534230
10,1590,5.367098,1.455171,2.287575,1.624353
10,1600,5.377724,1.572857,2.234428,1.570438
10,1610,5.537970,1.515314,2.342698,1.679958
10,1620,5.373466,1.423569,2.465393,1.484504
10,1630,5.189957,1.461522,2.229792,1.498642
10,1640,4.888474,1.325650,2.119686,1.443137
10,1650,4.983101,1.432288,2.068856,1.481957
10,1660,4.954777,1.383561,2.112061,1.459156
10,1670,5.326383,1.489398,2.301353,1.535632
10,1680,5.018197,1.420838,2.092724,1.504634
10,1690,5.084968,1.435947,2.127740,1.521281
10,1700,5.348248,1.568068,2.280816,1.499365
10,1710,5.491985,1.559204,2.328705,1.604077
10,1720,5.410771,1.425516,2.377029,1.608226
10,1730,5.463017,1.646140,2.187689,1.629187
10,1740,5.317441,1.503307,2.279277,1.534858
10,1750,5.270354,1.389668,2.407731,1.472955
10,1760,4.812923,1.369124,2.053781,1.390018
10,1770,4.881009,1.508049,1.888803,1.484157
10,1780,4.824803,1.371192,1.999409,1.454202
10,1790,5.247645,1.487317,2.231569,1.528759
10,1800,4.995785,1.395676,2.087753,1.512356
10,1810,5.340301,1.483637,2.300457,1.556206
10,1820,5.135821,1.318464,2.389520,1.427838
10,1830,5.088344,1.397572,2.125252,1.565519
10,1840,4.790507,1.422468,1.930036,1.438002
10,1850,5.113318,1.493153,2.059214,1.560951
10,1860,5.064973,1.479970,2.070652,1.514351
10,1870,5.330275,1.524876,2.228083,1.577315
10,1880,5.219254,1.475266,2.220806,1.523183
10,1890,5.372605,1.690182,2.142116,1.540307
10,1900,5.214176,1.524309,2.166318,1.523549
10,1910,5.250886,1.465562,2.205560,1.579764
10,1920,5.257586,1.506735,2.129372,1.621480
10,1930,5.742639,1.550275,2.521677,1.670687
10,1940,6.217348,1.781619,2.674164,1.761564
10,1950,5.229997,1.494086,2.225698,1.510213
10,1960,5.207693,1.507511,2.139300,1.560882
10,1970,5.900764,1.634126,2.629220,1.637418
10,1980,5.307790,1.443808,2.370775,1.493207
10,1990,5.296331,1.561242,2.085296,1.649793
10,2000,4.864435,1.373488,2.069615,1.421332
10,2010,4.803070,1.373859,2.040038,1.389172
10,2020,4.898983,1.516736,1.910872,1.471375
10,2030,5.101040,1.361325,2.270484,1.469232
10,2040,5.184684,1.502640,2.108118,1.573926
10,2050,5.149516,1.391946,2.237408,1.520162
10,2060,4.855989,1.400482,2.022502,1.433005
10,2070,5.996491,1.537940,2.869451,1.589100
10,2080,5.216001,1.447639,2.251168,1.517193
10,2090,5.560975,1.538123,2.507030,1.515822
10,2100,4.954253,1.347473,2.161857,1.444923
10,2110,4.985627,1.429761,2.057077,1.498788
10,2120,4.951077,1.506684,1.981276,1.463117
10,2130,5.432650,1.538726,2.365794,1.528129
10,2140,5.156846,1.398171,2.223732,1.534943
10,2150,4.785888,1.287711,2.070966,1.427211
10,2160,5.653968,1.624693,2.457573,1.571702
10,2170,5.125331,1.509764,2.066532,1.549035
10,2180,5.101292,1.478982,2.118017,1.504293
10,2190,4.980104,1.461255,2.059665,1.459183
10,2200,4.891887,1.391281,2.003334,1.497272
10,2210,5.508647,1.552671,2.333904,1.622072
10,2220,5.241735,1.393550,2.313385,1.534800
10,2230,5.063637,1.557819,1.994956,1.510861
10,2240,4.750900,1.247445,2.078559,1.424896
10,2250,4.752573,1.368915,1.987468,1.396189
10,2260,5.307202,1.490269,2.270990,1.545943
10,2270,5.168077,1.470729,2.134470,1.562878
10,2280,4.815132,1.447961,1.920678,1.446493
10,2290,5.008531,1.300916,2.271483,1.436132
10,2300,5.518108,1.594951,2.327494,1.595663
10,2310,5.302087,1.501412,2.225463,1.575211
10,2320,5.431672,1.396783,2.578547,1.456341
10,2330,5.162612,1.502009,2.179955,1.480649
10,2340,4.716874,1.444399,1.848283,1.424192
10,2350,5.284327,1.506976,2.303888,1.473462
10,2360,4.949402,1.411690,2.113186,1.424526
10,2370,5.609652,1.547208,2.547560,1.514884
10,2380,4.947921,1.428898,2.119855,1.399168
10,2390,5.115611,1.571240,2.081068,1.463303
10,2400,4.993520,1.356797,2.181240,1.455484
10,2410,5.109454,1.407395,2.280750,1.421310
10,2420,5.611142,1.459287,2.566005,1.585851
10,2430,5.367504,1.496537,2.323327,1.547640
10,2440,5.401087,1.476786,2.454127,1.470174
10,2450,5.171512,1.489181,2.193585,1.488747
10,2460,5.282719,1.494551,2.280012,1.508156
10,2470,4.574278,1.301996,1.900400,1.371882
10,2480,4.818214,1.391710,2.049798,1.376707
10,2490,5.158844,1.394942,2.297448,1.466454
10,2500,4.951049,1.469658,2.014580,1.466810
10,2510,4.992148,1.448791,2.051246,1.492111
10,2520,5.636796,1.589016,2.400826,1.646954
10,2530,4.576823,1.257203,1.925132,1.394488
10,2540,5.017318,1.442694,2.083381,1.491242
10,2550,5.249501,1.526695,2.212852,1.509954
